2798,90,1.958
2799,90,1.945
2809,90,2.028
2809,90,1.949
2809,90,2.010
2809,90,1.997
2810,90,1.980
2810,90,1.941
2810,90,1.949
2810,90,1.984
2810,90,1.967
2821,90,1.923
2821,90,1.971
2821,90,1.945
2821,90,2.054
2821,90,1.980
2821,90,1.928
2822,90,2.032
2822,90,1.949
2822,90,1.906
2832,90,1.914
2833,90,1.893
2833,90,1.967
2833,90,1.901
2833,90,1.949
2833,90,1.914
2833,90,1.945
2834,90,1.932
2834,90,1.989
2844,90,1.923
2844,90,1.901
2844,90,1.936
2845,90,1.928
2845,90,1.901
2845,90,1.975
2845,90,1.893
2845,90,1.967
2845,90,1.997
2856,90,1.975
2856,90,1.949
2856,90,1.893
2856,90,1.945
2856,90,1.923
2857,90,1.936
2857,90,1.949
2857,90,2.002
2857,90,1.910
2867,90,1.993
2868,90,1.941
2868,90,1.984
2868,90,1.914
2868,90,1.901
2868,90,1.932
2869,90,1.975
2869,90,2.054
2869,90,1.923
2879,90,1.984
2879,90,1.949
2880,90,1.962
2880,90,1.993
2880,90,1.901
2880,90,2.002
2880,90,2.041
2880,90,1.936
2881,90,2.032
2891,90,1.888
2891,90,1.910
2891,90,1.928
2891,90,1.893
2892,90,1.993
2892,90,1.971
2892,90,1.919
2892,90,2.028
2892,90,2.019
2903,90,2.019
2903,90,1.954
2903,90,2.002
2903,90,1.980
2903,90,1.980
2903,90,1.910
2904,90,2.019
2904,90,1.967
2904,90,1.936
2914,90,1.923
2915,90,1.910
2915,90,1.928
2915,90,1.897
2915,90,1.993
2915,90,2.015
2915,90,2.010
2916,90,1.936
2916,90,1.910
2926,90,2.019
2926,90,1.967
2926,90,1.958
2927,90,1.971
2927,90,1.932
2927,90,1.941
2927,90,1.949
2927,90,2.015
2927,90,1.962
2938,90,1.975
2938,90,1.980
2938,90,1.928
2938,90,2.045
2938,90,1.910
2939,90,1.962
2939,90,2.041
2939,90,1.997
2939,90,1.897
2950,90,1.910
2950,90,1.923
2950,90,1.932
2950,90,1.884
2950,90,1.884
2950,90,1.971
2951,90,1.914
2951,90,2.006
2951,90,1.967
2961,90,1.984
2961,90,1.962
2962,90,1.967
2962,90,1.880
2962,90,1.928
2962,90,1.928
2962,90,1.945
2962,90,1.941
2963,90,1.888
2973,90,1.893
2973,90,1.949
2973,90,1.993
2973,90,1.962
2974,90,1.923
2974,90,1.897
2974,90,2.002
2974,90,1.901
2974,90,2.015
2985,90,1.945
2985,90,1.949
2985,90,2.019
2985,90,1.949
2985,90,2.002
2986,90,1.967
2986,90,1.945
2986,90,1.941
2986,90,1.936
2996,90,1.945
2997,90,1.923
2997,90,1.806
2997,90,1.871
2997,90,1.945
2997,90,1.923
2997,90,1.923
2998,90,1.993
2998,90,1.967
3008,90,1.941
3008,90,1.897
3008,90,1.980
3009,90,1.884
3009,90,1.932
3009,90,1.897
3009,90,1.949
3009,90,1.989
3009,90,1.971
3020,90,1.941
3020,90,1.980
3020,90,1.967
3020,90,1.888
3021,90,2.045
3021,90,1.962
3021,90,1.884
3021,90,1.910
3021,90,1.928
3032,90,1.148
3032,90,1.139
3032,90,1.823
3032,90,1.975
3032,90,1.862
3033,90,1.919
3033,90,1.901
3033,90,1.928
3033,90,1.862
3043,90,1.984
3044,90,1.910
3044,90,1.949
3044,90,1.997
3044,90,2.006
3044,90,1.893
3044,90,2.019
3045,90,1.884
3045,90,1.980
3055,90,1.997
3055,90,1.997
